Customer ID,recency,frequency,monetary,tenure,avg_order_value,recency_score,frequency_score,monetary_score,RF_SCORE,segment
12967,8,2,2646.0199999999995,20,1323.0099999999998,5,2,5,52,potential_loyalists
12969,239,1,122.45,239,122.45,1,1,1,11,hibernating
12970,17,6,1072.73,372,178.78833333333333,4,4,4,44,loyal_customers
12971,3,33,4782.880000000001,361,144.9357575757576,5,5,5,55,champions
12972,50,4,1161.2,298,290.3,3,4,4,34,loyal_customers
12973,50,1,385.55,50,385.55,3,1,2,31,about_to_sleep
12974,202,1,264.15,202,264.15,1,1,2,11,hibernating
12975,73,6,2100.09,370,350.01500000000004,2,4,4,24,at_Risk
12976,15,7,2417.7800000000007,302,345.39714285714297,5,5,5,55,champions
12977,138,3,478.39,148,159.46333333333334,2,3,2,23,at_Risk
12978,22,5,2502.82,366,500.564,4,4,5,44,loyal_customers
12979,366,1,517.7,366,517.7,1,1,3,11,hibernating
12980,23,12,8870.880000000001,374,739.2400000000001,4,5,5,45,loyal_customers
12982,31,7,2354.2700000000004,243,336.3242857142858,4,5,5,45,loyal_customers
12983,235,1,490.08,235,490.08,1,1,2,11,hibernating
12986,65,10,2729.84,324,272.98400000000004,3,5,5,35,loyal_customers
12987,57,3,753.51,325,251.17,3,3,3,33,need_attention
12989,61,18,6627.64,366,368.2022222222223,3,5,5,35,loyal_customers
12990,54,4,546.0,256,136.5,3,4,3,34,loyal_customers
12991,26,1,261.05999999999995,26,261.05999999999995,4,1,2,41,promising
12992,362,1,93.35,362,93.35,1,1,1,11,hibernating
12993,82,4,844.87,296,211.2175,2,4,3,24,at_Risk
12996,12,1,355.5,12,355.5,5,1,2,51,new_customers
12997,31,4,884.02,249,221.005,4,4,3,44,loyal_customers
12998,129,3,920.08,290,306.6933333333333,2,3,3,23,at_Risk
13000,362,1,497.6500000000001,362,497.6500000000001,1,1,2,11,hibernating
13001,41,20,14353.28,373,717.664,3,5,5,35,loyal_customers
13002,53,2,293.18,71,146.59,3,2,2,32,about_to_sleep
13004,23,18,5994.9400000000005,361,333.05222222222227,4,5,5,45,loyal_customers
13005,68,2,485.98,94,242.99,3,2,2,32,about_to_sleep
13007,216,1,175.25,216,175.25,1,1,1,11,hibernating
13008,34,2,382.66,360,191.33,4,2,2,42,potential_loyalists
13009,309,1,234.0,309,234.0,1,1,1,11,hibernating
13010,11,2,330.12,285,165.06,5,2,2,52,potential_loyalists
13011,9,1,50.55,9,50.55,5,1,1,51,new_customers
13012,66,3,1310.99,229,436.9966666666666,3,3,4,33,need_attention
13013,8,18,7814.83,362,434.15722222222223,5,5,5,55,champions
13014,69,1,1914.8,69,1914.8,3,1,4,31,about_to_sleep
13015,75,6,3240.14,240,540.0233333333333,2,4,5,24,at_Risk
13018,50,7,2485.46,285,355.0657142857143,3,5,5,35,loyal_customers
13019,16,6,1229.95,370,204.99166666666667,5,4,4,54,champions
13020,199,2,618.96,296,309.48,1,2,3,12,hibernating
13021,11,8,2270.86,371,283.8575,5,5,5,55,champions
13022,66,1,65.3,66,65.3,3,1,1,31,about_to_sleep
13023,165,1,759.1300000000001,165,759.1300000000001,2,1,3,21,hibernating
13024,107,2,555.8699999999999,219,277.93499999999995,2,2,3,22,hibernating
13025,368,1,323.3900000000001,368,323.3900000000001,1,1,2,11,hibernating
13026,125,4,757.7200000000001,363,189.43000000000004,2,4,3,24,at_Risk
13027,22,13,10423.2,325,801.7846153846153,4,5,5,45,loyal_customers
13029,11,2,679.8,160,339.9,5,2,3,52,potential_loyalists
13030,5,1,427.7399999999999,5,427.7399999999999,5,1,2,51,new_customers
13031,44,5,3419.27,191,683.854,3,4,5,34,loyal_customers
13032,29,7,1833.37,97,261.91,4,5,4,45,loyal_customers
13033,66,1,30.0,66,30.0,3,1,1,31,about_to_sleep
13034,6,2,279.91,38,139.95499999999998,5,2,2,52,potential_loyalists
13035,68,1,442.32,68,442.32,3,1,2,31,about_to_sleep
13036,321,1,307.1,321,307.1,1,1,2,11,hibernating
13037,36,9,3033.88,373,337.09777777777776,4,5,5,45,loyal_customers
13039,221,4,1010.73,359,252.68250000000003,1,4,4,14,at_Risk
13041,87,4,799.1300000000001,226,199.78250000000003,2,4,3,24,at_Risk
13042,235,3,1556.54,369,518.8466666666667,1,3,4,13,at_Risk
13044,129,10,4293.43,337,429.343,2,5,5,25,cant_loose
13045,38,2,503.64,123,251.82,3,2,2,32,about_to_sleep
13046,93,1,319.94000000000005,93,319.94000000000005,2,1,2,21,hibernating
13047,10,17,5557.620000000001,360,326.91882352941184,5,5,5,55,champions
13048,73,5,2248.3,318,449.66,2,4,5,24,at_Risk
13049,26,2,751.5600000000001,38,375.78,4,2,3,42,potential_loyalists
13050,3,19,6507.67,361,342.50894736842105,5,5,5,55,champions
13051,215,2,155.8,256,77.9,1,2,1,12,hibernating
13052,57,6,2820.38,291,470.0633333333333,3,4,5,34,loyal_customers
13053,258,1,127.65,258,127.65,1,1,1,11,hibernating
13055,66,1,1106.7,66,1106.7,3,1,4,31,about_to_sleep
13056,188,1,209.48,188,209.48,1,1,1,11,hibernating
13057,167,3,722.0899999999999,268,240.69666666666663,2,3,3,23,at_Risk
13059,50,9,2119.7700000000004,255,235.5300000000001,3,5,4,35,loyal_customers
13063,117,1,188.4,117,188.4,2,1,1,21,hibernating
13064,187,2,561.25,228,280.625,1,2,3,12,hibernating
13065,10,5,1055.0500000000002,184,211.01000000000005,5,4,4,54,champions
13067,46,2,393.05,83,196.525,3,2,2,32,about_to_sleep
13069,6,16,5247.01,180,327.938125,5,5,5,55,champions
13070,96,3,522.9,369,174.29999999999998,2,3,3,23,at_Risk
13071,249,1,129.22,249,129.22,1,1,1,11,hibernating
13073,48,2,418.08,74,209.04,3,2,2,32,about_to_sleep
13074,148,4,1378.74,360,344.685,2,4,4,24,at_Risk
13076,94,1,135.4,94,135.4,2,1,1,21,hibernating
13077,3,8,2335.4,365,291.92499999999995,5,5,5,55,champions
13078,3,32,16904.51,375,528.2659375,5,5,5,55,champions
13079,54,1,199.08000000000004,54,199.08000000000004,3,1,1,31,about_to_sleep
13080,38,3,222.65,246,74.21666666666667,3,3,1,33,need_attention
13081,8,19,30867.77,368,1624.6194736842106,5,5,5,55,champions
13082,61,12,3722.12,354,310.1766666666667,3,5,5,35,loyal_customers
13083,62,1,91.68,62,91.68,3,1,1,31,about_to_sleep
13084,128,1,122.4,128,122.4,2,1,1,21,hibernating
13085,316,6,2017.2,375,336.2,1,4,4,14,at_Risk
13086,19,1,439.33,19,439.33,4,1,2,41,promising
13087,363,1,313.64,363,313.64,1,1,2,11,hibernating
13088,54,1,236.11,54,236.11,3,1,1,31,about_to_sleep
13089,5,109,57912.03,374,531.3030275229357,5,5,5,55,champions
13090,2,13,5192.27,131,399.4053846153847,5,5,5,55,champions
13091,366,2,1976.0,366,988.0,1,2,4,12,hibernating
13092,51,7,1662.45,304,237.4928571428572,3,5,4,35,loyal_customers
13093,10,48,47111.18,372,981.4829166666668,5,5,5,55,champions
13094,5,2,505.80000000000007,26,252.90000000000003,5,2,2,52,potential_loyalists
13096,31,1,419.7000000000001,31,419.7000000000001,4,1,2,41,promising
13097,25,18,7378.799999999999,375,409.9333333333333,4,5,5,45,loyal_customers
13101,135,3,594.2100000000002,318,198.07000000000005,2,3,3,23,at_Risk
13102,2,14,5272.83,219,376.6307142857143,5,5,5,55,champions
13103,74,2,465.7,214,232.85,2,2,2,22,hibernating
13104,52,3,610.62,290,203.54,3,3,3,33,need_attention
13105,73,1,72.0,73,72.0,2,1,1,21,hibernating
13106,50,1,526.96,50,526.96,3,1,3,31,about_to_sleep
13107,50,5,3721.45,310,744.29,3,4,5,34,loyal_customers
13108,9,2,748.4599999999999,72,374.23,5,2,3,52,potential_loyalists
13109,188,1,347.49000000000007,188,347.49000000000007,1,1,2,11,hibernating
13110,74,5,1468.8,375,293.76,2,4,4,24,at_Risk
13111,355,1,321.88000000000005,355,321.88000000000005,1,1,2,11,hibernating
13112,178,1,20.6,178,20.6,1,1,1,11,hibernating
13113,3,14,6379.77,258,455.6978571428571,5,5,5,55,champions
13114,367,1,234.38,367,234.38,1,1,1,11,hibernating
13115,16,6,3199.92,236,533.32,5,4,5,54,champions
13117,2,12,1658.9,260,138.24166666666667,5,5,4,55,champions
13118,13,4,1217.6,76,304.4,5,4,4,54,champions
13119,305,1,134.9,305,134.9,1,1,1,11,hibernating
13123,109,2,506.75,166,253.375,2,2,3,22,hibernating
13124,22,1,916.1199999999998,22,916.1199999999998,4,1,3,41,promising
13125,160,1,158.57,160,158.57,2,1,1,21,hibernating
13126,3,7,1898.61,284,271.23,5,5,4,55,champions
13128,268,1,263.5,268,263.5,1,1,2,11,hibernating
13129,89,2,233.25,166,116.625,2,2,1,22,hibernating
13131,55,4,2240.47,305,560.1175,3,4,5,34,loyal_customers
13133,96,1,90.65,96,90.65,2,1,1,21,hibernating
13134,39,2,681.65,53,340.825,3,2,3,32,about_to_sleep
13135,128,1,275.45,128,275.45,2,1,2,21,hibernating
13136,12,8,3666.95,368,458.36875,5,5,5,55,champions
13137,23,8,4062.29,139,507.78625,4,5,5,45,loyal_customers
13138,9,2,504.85,33,252.425,5,2,2,52,potential_loyalists
13139,74,1,3138.04,74,3138.04,2,1,5,21,hibernating
13140,3,3,791.9599999999999,128,263.9866666666666,5,3,3,53,potential_loyalists
13141,22,12,5279.83,367,439.98583333333335,4,5,5,45,loyal_customers
13143,221,1,405.1,221,405.1,1,1,2,11,hibernating
13144,68,1,24.4,68,24.4,3,1,1,31,about_to_sleep
13145,9,4,805.0,236,201.25,5,4,3,54,champions
13148,26,14,4914.6900000000005,369,351.04928571428576,4,5,5,45,loyal_customers
13150,121,3,449.97,267,149.98999999999998,2,3,2,23,at_Risk
13151,262,2,1322.87,264,661.4350000000001,1,2,4,12,hibernating
13152,54,7,2146.38,331,306.6257142857143,3,5,5,35,loyal_customers
13154,36,3,1624.8399999999997,372,541.6133333333332,4,3,4,43,potential_loyalists
13155,5,3,778.4200000000002,128,259.4733333333334,5,3,3,53,potential_loyalists
13156,22,3,1586.54,313,528.8466666666667,4,3,4,43,potential_loyalists
13157,46,5,3946.14,278,789.2279999999998,3,4,5,34,loyal_customers
13158,25,1,307.12,25,307.12,4,1,2,41,promising
13161,137,1,366.13,137,366.13,2,1,2,21,hibernating
13162,17,12,7587.200000000001,372,632.2666666666668,4,5,5,45,loyal_customers
13163,247,1,17.65,247,17.65,1,1,1,11,hibernating
13164,206,2,372.2,304,186.1,1,2,2,12,hibernating
13165,50,1,429.68,50,429.68,3,1,2,31,about_to_sleep
13166,51,1,466.98,51,466.98,3,1,2,31,about_to_sleep
13167,27,1,333.82,27,333.82,4,1,2,41,promising
13168,179,1,556.1200000000001,179,556.1200000000001,1,1,3,11,hibernating
13169,199,1,127.20000000000002,199,127.20000000000002,1,1,1,11,hibernating
13172,37,1,69.6,37,69.6,4,1,1,41,promising
13173,4,10,2285.7,366,228.57,5,5,5,55,champions
13174,6,10,6677.81,372,667.7810000000001,5,5,5,55,champions
13175,219,2,831.45,372,415.725,1,2,3,12,hibernating
13177,67,1,229.75,67,229.75,3,1,1,31,about_to_sleep
13178,34,10,8333.720000000001,360,833.3720000000001,4,5,5,45,loyal_customers
13179,255,1,572.31,255,572.31,1,1,3,11,hibernating
13180,244,1,86.10000000000001,244,86.10000000000001,1,1,1,11,hibernating
13181,18,1,359.69,18,359.69,4,1,2,41,promising
13183,31,6,3078.4,272,513.0666666666667,4,4,5,44,loyal_customers
13187,261,3,130.98999999999998,261,43.66333333333333,1,3,1,13,at_Risk
13190,181,3,570.66,369,190.22,1,3,3,13,at_Risk
13191,295,1,164.69000000000003,295,164.69000000000003,1,1,1,11,hibernating
13192,172,4,1646.64,323,411.66,2,4,4,24,at_Risk
13194,58,1,412.08,58,412.08,3,1,2,31,about_to_sleep
13195,51,1,172.38,51,172.38,3,1,1,31,about_to_sleep
13196,80,3,1271.06,254,423.68666666666667,2,3,4,23,at_Risk
13197,246,1,373.0100000000001,246,373.0100000000001,1,1,2,11,hibernating
13198,24,2,1572.99,71,786.495,4,2,4,42,potential_loyalists
13199,3,30,6615.77,371,220.5256666666667,5,5,5,55,champions
13201,139,4,1240.61,279,310.15250000000003,2,4,4,24,at_Risk
13202,31,7,1580.3000000000002,367,225.7571428571429,4,5,4,45,loyal_customers
13203,23,6,1778.79,359,296.465,4,4,4,44,loyal_customers
13204,368,1,966.66,368,966.66,1,1,3,11,hibernating
13205,80,1,2803.2,80,2803.2,2,1,5,21,hibernating
13206,37,13,8377.32,369,644.4092307692307,4,5,5,45,loyal_customers
13207,88,2,285.6,249,142.8,2,2,2,22,hibernating
13208,86,3,764.5999999999999,373,254.86666666666665,2,3,3,23,at_Risk
13209,151,5,2617.9,321,523.58,2,4,5,24,at_Risk
13211,18,7,1531.9,370,218.8428571428572,4,5,4,45,loyal_customers
13213,20,6,2330.94,205,388.49,4,4,5,44,loyal_customers
13214,54,7,3264.2300000000005,283,466.3185714285715,3,5,5,35,loyal_customers
13215,39,1,81.6,39,81.6,3,1,1,31,about_to_sleep
13217,292,1,132.5,292,132.5,1,1,1,11,hibernating
13219,255,1,76.23,255,76.23,1,1,1,11,hibernating
13220,212,1,516.8000000000001,212,516.8000000000001,1,1,3,11,hibernating
13222,214,1,88.5,214,88.5,1,1,1,11,hibernating
13223,60,4,805.92,302,201.48,3,4,3,34,loyal_customers
13225,58,9,9796.23,359,1088.4700000000005,3,5,5,35,loyal_customers
13226,30,1,204.25,30,204.25,4,1,1,41,promising
13230,2,17,3553.8100000000004,267,209.04764705882357,5,5,5,55,champions
13233,57,2,571.34,331,285.67,3,2,3,32,about_to_sleep
13234,309,2,356.94999999999993,369,178.47499999999997,1,2,2,12,hibernating
13237,24,1,643.0,24,643.0,4,1,3,41,promising
13238,67,2,305.9,227,152.95,3,2,2,32,about_to_sleep
13239,74,4,1265.13,139,316.2825,2,4,4,24,at_Risk
13240,2,5,1074.87,289,214.974,5,4,4,54,champions
13241,48,1,115.58,48,115.58,3,1,1,31,about_to_sleep
13242,88,4,429.0,305,107.25,2,4,2,24,at_Risk
13243,86,4,677.97,268,169.4925,2,4,3,24,at_Risk
13245,69,1,558.7199999999999,69,558.7199999999999,3,1,3,31,about_to_sleep
13246,30,5,1400.13,162,280.026,4,4,4,44,loyal_customers
13249,38,6,897.52,321,149.58666666666667,3,4,3,34,loyal_customers
13250,97,2,256.04,139,128.01999999999998,2,2,2,22,hibernating
13251,39,1,252.68,39,252.68,3,1,2,31,about_to_sleep
13252,31,2,399.3,262,199.65,4,2,2,42,potential_loyalists
13253,67,2,1920.71,340,960.355,3,2,4,32,about_to_sleep
13254,13,1,51.41,13,51.41,5,1,1,51,new_customers
13255,10,2,504.95,149,252.475,5,2,2,52,potential_loyalists
13257,73,1,149.75,73,149.75,2,1,1,21,hibernating
13258,16,2,336.6,37,168.29999999999998,5,2,2,52,potential_loyalists
13259,34,8,1141.0600000000002,335,142.63250000000002,4,5,4,45,loyal_customers
13262,26,2,373.16,237,186.58,4,2,2,42,potential_loyalists
13263,30,4,1250.6200000000003,50,312.6550000000001,4,4,4,44,loyal_customers
13264,79,1,722.5600000000001,79,722.5600000000001,2,1,3,21,hibernating
13266,50,7,2300.78,359,328.6828571428572,3,5,5,35,loyal_customers
13267,3,18,5236.77,369,290.9316666666667,5,5,5,55,champions
13269,6,14,3545.4700000000003,374,253.2478571428572,5,5,5,55,champions
13270,3,1,590.0,3,590.0,5,1,3,51,new_customers
13274,46,1,360.85,46,360.85,3,1,2,31,about_to_sleep
13275,20,2,241.66,269,120.83,4,2,1,42,potential_loyalists
13276,34,3,1348.33,279,449.4433333333333,4,3,4,43,potential_loyalists
13277,17,3,264.9,176,88.3,4,3,2,43,potential_loyalists
13278,36,3,893.1200000000001,247,297.7066666666667,4,3,3,43,potential_loyalists
13280,16,4,1507.7700000000002,281,376.94250000000005,5,4,4,54,champions
13281,76,1,350.85,76,350.85,2,1,2,21,hibernating
13282,43,1,181.05,43,181.05,3,1,1,31,about_to_sleep
13283,204,2,279.70000000000005,277,139.85000000000002,1,2,2,12,hibernating
13285,237,2,655.47,261,327.735,1,2,3,12,hibernating
13286,237,1,734.9100000000001,237,734.9100000000001,1,1,3,11,hibernating
13287,240,3,781.59,341,260.53000000000003,1,3,3,13,at_Risk
13288,80,5,927.61,303,185.522,2,4,3,24,at_Risk
13289,360,1,307.95000000000005,360,307.95000000000005,1,1,2,11,hibernating
13290,75,1,208.63,75,208.63,2,1,1,21,hibernating
13291,51,10,2959.73,303,295.973,3,5,5,35,loyal_customers
13292,52,3,415.57,163,138.52333333333334,3,3,2,33,need_attention
13293,29,6,1192.94,305,198.82333333333332,4,4,4,44,loyal_customers
13294,283,1,815.79,283,815.79,1,1,3,11,hibernating
13295,13,3,900.77,213,300.25666666666666,5,3,3,53,potential_loyalists
13296,60,5,705.1099999999999,214,141.022,3,4,3,34,loyal_customers
13297,22,3,2278.77,179,759.59,4,3,5,43,potential_loyalists
13299,60,2,1076.1999999999998,165,538.0999999999999,3,2,4,32,about_to_sleep
13300,25,2,913.62,211,456.81000000000006,4,2,3,42,potential_loyalists
13302,163,1,95.45,163,95.45,2,1,1,21,hibernating
13303,37,1,61.72,37,61.72,4,1,1,41,promising
13304,92,3,917.57,306,305.8566666666666,2,3,3,23,at_Risk
13305,9,7,1753.85,276,250.55,5,5,4,55,champions
13306,67,1,53.65,67,53.65,3,1,1,31,about_to_sleep
13307,124,2,258.34,229,129.17,2,2,2,22,hibernating
13308,233,1,284.86,233,284.86,1,1,2,11,hibernating
13309,29,1,249.58,29,249.58,4,1,1,41,promising
13310,17,2,409.17,39,204.585,4,2,2,42,potential_loyalists
13312,88,1,124.75,88,124.75,2,1,1,21,hibernating
13313,116,7,1890.0,374,270.0,2,5,4,25,cant_loose
13315,326,1,310.26000000000005,326,310.26000000000005,1,1,2,11,hibernating
13316,29,6,7213.840000000001,276,1202.3066666666668,4,4,5,44,loyal_customers
13317,22,13,4212.411,363,324.0316153846154,4,5,5,45,loyal_customers
13319,2,34,11236.95,370,330.4985294117647,5,5,5,55,champions
13320,71,2,679.4,115,339.7,3,2,3,32,about_to_sleep
13324,65,8,3391.5199999999995,200,423.94,3,5,5,35,loyal_customers
13326,69,1,281.76,69,281.76,3,1,2,31,about_to_sleep
13327,2,14,6251.710000000001,358,446.5507142857144,5,5,5,55,champions
13329,3,7,4323.969999999999,372,617.7099999999999,5,5,5,55,champions
13330,92,3,1665.25,291,555.0833333333334,2,3,4,23,at_Risk
13331,38,1,262.4,38,262.4,3,1,2,31,about_to_sleep
13333,48,3,1015.74,295,338.58,3,3,4,33,need_attention
13334,173,2,2726.93,289,1363.465,2,2,5,22,hibernating
13337,183,1,1575.26,183,1575.26,1,1,4,11,hibernating
13338,178,3,1958.6,340,652.8666666666667,1,3,4,13,at_Risk
13340,54,5,11364.080000000002,292,2272.8160000000003,3,4,5,34,loyal_customers
13346,99,6,299.40000000000003,233,49.900000000000006,2,4,2,24,at_Risk
13357,131,4,3228.41,264,807.1025,2,4,5,24,at_Risk
13359,40,1,603.75,40,603.75,3,1,3,31,about_to_sleep
13360,68,4,1553.65,337,388.4125,3,4,4,34,loyal_customers
13361,109,2,1450.5,254,725.25,2,2,4,22,hibernating
13362,15,3,2303.33,62,767.7766666666666,5,3,5,53,potential_loyalists
13363,46,1,731.3599999999999,46,731.3599999999999,3,1,3,31,about_to_sleep
13367,68,1,510.2,68,510.2,3,1,3,31,about_to_sleep
13368,51,2,498.1,60,249.05,3,2,2,32,about_to_sleep
13369,2,1,308.28,2,308.28,5,1,2,51,new_customers
13370,8,1,754.8700000000001,8,754.8700000000001,5,1,3,51,new_customers
13371,142,2,2297.6600000000003,269,1148.8300000000002,2,2,5,22,hibernating
13373,52,3,4274.9400000000005,370,1424.9800000000002,3,3,5,33,need_attention
13374,51,2,422.80000000000007,86,211.40000000000003,3,2,2,32,about_to_sleep
13375,81,1,1013.58,81,1013.58,2,1,4,21,hibernating
13377,33,2,1552.88,282,776.4399999999999,4,2,4,42,potential_loyalists
13380,69,1,62.4,69,62.4,3,1,1,31,about_to_sleep
13381,16,6,4585.06,375,764.1766666666666,5,4,5,54,champions
13382,65,4,1164.59,368,291.14750000000004,3,4,4,34,loyal_customers
13383,180,1,305.28000000000003,180,305.28000000000003,1,1,2,11,hibernating
13384,27,4,2528.9,137,632.2249999999999,4,4,5,44,loyal_customers
13386,51,2,835.46,74,417.73,3,2,3,32,about_to_sleep
13387,54,1,189.44,54,189.44,3,1,1,31,about_to_sleep
13388,240,1,508.55,240,508.55,1,1,3,11,hibernating
13392,314,1,91.14,314,91.14,1,1,1,11,hibernating
13393,220,4,1131.45,369,282.8625,1,4,4,14,at_Risk
13394,16,11,4101.68,375,372.88000000000005,5,5,5,55,champions
13395,37,2,872.51,58,436.255,4,2,3,42,potential_loyalists
13397,74,5,1647.7399999999998,325,329.54799999999994,2,4,4,24,at_Risk
13398,85,1,213.00000000000003,85,213.00000000000003,2,1,1,21,hibernating
13399,101,3,275.4,156,91.8,2,3,2,23,at_Risk
13400,219,1,310.83000000000004,219,310.83000000000004,1,1,2,11,hibernating
13402,9,3,913.9,201,304.6333333333334,5,3,3,53,potential_loyalists
13403,24,2,154.5,360,77.25,4,2,1,42,potential_loyalists
13405,118,3,641.36,361,213.78666666666663,2,3,3,23,at_Risk
13406,64,2,568.9200000000001,268,284.46000000000004,3,2,3,32,about_to_sleep
13407,215,3,2244.7,298,748.2333333333332,1,3,5,13,at_Risk
13408,8,46,23616.422,372,513.4004782608696,5,5,5,55,champions
13410,30,4,1198.9,368,299.725,4,4,4,44,loyal_customers
13412,257,1,487.35,257,487.35,1,1,2,11,hibernating
13413,276,6,429.44,324,71.57333333333334,1,4,2,14,at_Risk
13414,100,3,1103.64,240,367.88,2,3,4,23,at_Risk
13415,109,4,800.6700000000001,365,200.1675,2,4,3,24,at_Risk
13416,373,1,228.3,373,228.3,1,1,1,11,hibernating
13417,184,4,1028.66,306,257.165,1,4,4,14,at_Risk
13418,9,15,6106.17,365,407.078,5,5,5,55,champions
13421,43,6,2252.04,300,375.34,3,4,5,34,loyal_customers
13423,65,1,217.03,65,217.03,3,1,1,31,about_to_sleep
13424,86,1,572.77,86,572.77,2,1,3,21,hibernating
13425,145,2,1779.42,216,889.71,2,2,4,22,hibernating
13426,19,12,4526.06,367,377.1716666666666,4,5,5,45,loyal_customers
13427,114,3,423.93,359,141.30999999999997,2,3,2,23,at_Risk
13428,151,2,281.51000000000005,151,140.75500000000002,2,2,2,22,hibernating
13431,43,6,2047.14,296,341.19,3,4,4,34,loyal_customers
13432,208,2,439.1,249,219.55,1,2,2,12,hibernating
13433,138,4,658.3199999999999,333,164.57999999999998,2,4,3,24,at_Risk
13434,22,3,1132.62,292,377.54,4,3,4,43,potential_loyalists
13435,13,2,665.3400000000001,137,332.6700000000001,5,2,3,52,potential_loyalists
13438,184,1,46.5,184,46.5,1,1,1,11,hibernating
13439,25,2,702.8999999999999,163,351.44999999999993,4,2,3,42,potential_loyalists
13440,60,7,1295.2500000000002,88,185.0357142857143,3,5,4,35,loyal_customers
13441,68,1,424.26,68,424.26,3,1,2,31,about_to_sleep
13442,304,3,419.87000000000006,375,139.95666666666668,1,3,2,13,at_Risk
13443,85,6,1280.16,314,213.36,2,4,4,24,at_Risk
13444,11,2,631.68,143,315.84,5,2,3,52,potential_loyalists
13445,263,1,241.9,263,241.9,1,1,1,11,hibernating
13446,67,11,3881.89,300,352.8990909090909,3,5,5,35,loyal_customers
13448,10,9,5701.5,370,633.5,5,5,5,55,champions
13450,11,7,2076.32,240,296.6171428571429,5,5,4,55,champions
13451,18,6,4214.77,265,702.4616666666667,4,4,5,44,loyal_customers
