antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.03843970020440609,0.05377015671133318,0.017147399500340676,0.4460856720827178,8.296157187667188,1.0,0.015080490796413094,1.708260277083806,0.9146199825198412,0.22844175491679272,0.41460911231448105,0.3824937336126366
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG WOODLAND'}),0.05377015671133318,0.03843970020440609,0.017147399500340676,0.31890179514255546,8.296157187667188,1.0,0.015080490796413094,1.4117792308626782,0.9294383080692175,0.22844175491679272,0.2916739542988301,0.3824937336126366
frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03429479900068135,0.049965932318873495,0.014024528730411084,0.4089403973509934,8.184384406983746,1.0,0.012310957124653668,1.6073405514829144,0.9089897204840018,0.19967663702506067,0.37785430780215734,0.3448111077664058
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.049965932318873495,0.03429479900068135,0.014024528730411084,0.2806818181818182,8.184384406983746,1.0,0.012310957124653668,1.3425285574714068,0.9239838134109432,0.19967663702506067,0.25513688745403235,0.3448111077664058
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.033499886441062915,0.047637974108562346,0.01294571882807177,0.38644067796610165,8.112030059998787,1.0,0.011349852105152635,1.5521922521435032,0.907114528772878,0.18984179850124894,0.355749908802181,0.3290963818912749
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.047637974108562346,0.033499886441062915,0.01294571882807177,0.27175208581644816,8.112030059998787,1.0,0.011349852105152635,1.3271580937413228,0.9205809043565212,0.18984179850124894,0.2465102652684341,0.3290963818912749
frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),frozenset({'PINK CREAM FELT CRAFT TRINKET BOX '}),0.033783783783783786,0.038950715421303655,0.010674540086304793,0.31596638655462184,8.11195335276968,1.0,0.009358637538287777,1.4049737698386346,0.9073798541883648,0.17200365965233305,0.28824293985584304,0.29500943234436633
frozenset({'PINK CREAM FELT CRAFT TRINKET BOX '}),frozenset({'FELTCRAFT BUTTERFLY HEARTS'}),0.038950715421303655,0.033783783783783786,0.010674540086304793,0.2740524781341108,8.11195335276968,1.0,0.009358637538287777,1.3309725388038642,0.9122582405012055,0.17200365965233305,0.24866969764928953,0.29500943234436633
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.046956620486032254,0.05297524415171474,0.02015671133318192,0.4292623941958887,8.10307533395283,1.0,0.017669172898394953,1.6592997311155333,0.9197798168216926,0.25266903914590744,0.39733612845961935,0.40487771371102044
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.05297524415171474,0.046956620486032254,0.02015671133318192,0.38049303322615213,8.10307533395283,1.0,0.017669172898394953,1.538390091845211,0.9256252908059305,0.25266903914590744,0.34996981240268044,0.40487771371102044
frozenset({'NO SINGING METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.032932091755621166,0.04014308426073132,0.010674540086304793,0.3241379310344828,8.074564697849096,1.0,0.009352544352076757,1.4201964569611627,0.90599047600012,0.17106460418562328,0.295872063968016,0.29502511827537437
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'NO SINGING METAL SIGN'}),0.04014308426073132,0.032932091755621166,0.010674540086304793,0.26591230551626593,8.074564697849096,1.0,0.009352544352076757,1.3173738172038072,0.9127967930928154,0.17106460418562328,0.24091401624897107,0.29502511827537437
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.043663411310470135,0.046956620486032254,0.01652282534635476,0.3784135240572172,8.058789583670748,1.0,0.014472539112323483,1.5332434285486218,0.9159033507960008,0.22298850574712645,0.3477878454391247,0.36514388415678267
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.046956620486032254,0.043663411310470135,0.01652282534635476,0.3518742442563482,8.058789583670748,1.0,0.014472539112323483,1.4755417142653755,0.9190682238580307,0.22298850574712645,0.3222827993731998,0.36514388415678267
frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.030604133545310015,0.056665909607086076,0.013967749261866908,0.45640074211502785,8.054238346823517,1.0,0.01223353819678518,1.735348377890036,0.903492368257016,0.19054996127033308,0.42374683219753645,0.35144686404348585
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'PACK OF 60 DINOSAUR CAKE CASES'}),0.056665909607086076,0.030604133545310015,0.013967749261866908,0.24649298597194388,8.054238346823517,1.0,0.01223353819678518,1.2865120674491763,0.9284534250181794,0.19054996127033308,0.22270453165453497,0.35144686404348585
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.043663411310470135,0.05377015671133318,0.018794004088121735,0.4304291287386216,8.004981853584587,1.0,0.01644621561940636,1.6613030810250793,0.9150311756002163,0.2389891696750903,0.39806287520819705,0.38997697197226755
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG CARS BLUE'}),0.05377015671133318,0.043663411310470135,0.018794004088121735,0.34952481520591344,8.004981853584587,1.0,0.01644621561940636,1.4702122556639363,0.9248046859066572,0.2389891696750903,0.3198261025593153,0.38997697197226755
frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.03429479900068135,0.04513967749261867,0.012264365205541677,0.35761589403973515,7.922429089091591,1.0,0.010716309038976739,1.4864320484393256,0.904806234974391,0.1825866441251057,0.32724808977985465,0.31465700362364113
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.04513967749261867,0.03429479900068135,0.012264365205541677,0.27169811320754716,7.922429089091591,1.0,0.010716309038976739,1.3259682811648674,0.9150826214214451,0.1825866441251057,0.24583414686096663,0.31465700362364113
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04945491710197593,0.05297524415171474,0.020724506018623665,0.41905855338691156,7.910460066720564,1.0,0.018104619710643678,1.6301552615491233,0.919035948982606,0.2536483669214732,0.38656149902573816,0.40513485011253403
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.05297524415171474,0.04945491710197593,0.020724506018623665,0.39121114683815644,7.910460066720564,1.0,0.018104619710643678,1.56137070835186,0.922452234661419,0.2536483669214732,0.35953710758697877,0.40513485011253403
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.04513967749261867,0.047637974108562346,0.016977061094708153,0.3761006289308176,7.894975300035231,1.0,0.01482669830704593,1.5264673600477678,0.9146229438557854,0.2239700374531835,0.34489264155068017,0.36623863389329914
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.047637974108562346,0.04513967749261867,0.016977061094708153,0.35637663885578064,7.894975300035231,1.0,0.01482669830704593,1.4835700195994312,0.9170222409123437,0.2239700374531835,0.3259502505517042,0.36623863389329914
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.05297524415171474,0.05377015671133318,0.02231433113786055,0.42122186495176844,7.83374813677988,1.0,0.01946584395800171,1.6348748959043076,0.9211450702052999,0.2642905178211163,0.38833240237207,0.4181082925603615
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.05377015671133318,0.05297524415171474,0.02231433113786055,0.4149947201689546,7.83374813677988,1.0,0.01946584395800171,1.6188311259717079,0.9219189094481968,0.2642905178211163,0.38227034064486054,0.4181082925603615
frozenset({'LUNCH BAG PINK RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.03821258233022939,0.05297524415171474,0.01578469225528049,0.4130757800891531,7.797524800568236,1.0,0.013760371376669089,1.6135383814832813,0.9063896648192987,0.20933734939759038,0.38024405773308734,0.35551966925143613
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG PINK RETROSPOT'}),0.05297524415171474,0.03821258233022939,0.01578469225528049,0.2979635584137192,7.797524800568236,1.0,0.013760371376669089,1.3699964285280857,0.9205188879653518,0.20933734939759038,0.2700710898389765,0.35551966925143613
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG CARS BLUE'}),0.05297524415171474,0.043663411310470135,0.01799909152850329,0.3397642015005359,7.781439683780803,1.0,0.015686011653834393,1.4484773331937197,0.9202389600780596,0.22888086642599273,0.3096198490071506,0.3759939343003329
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.043663411310470135,0.05297524415171474,0.01799909152850329,0.41222366710013,7.781439683780802,1.0,0.015686011653834393,1.611199197449848,0.9112786092229386,0.22888086642599273,0.37934427873178783,0.3759939343003329
frozenset({'JUMBO BAG OWLS'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.028049057460822167,0.047637974108562346,0.01039064274358392,0.37044534412955465,7.77626150275294,1.0,0.009054442470495697,1.5127551150815763,0.8965509095656828,0.1591304347826087,0.3389544745012649,0.2942810749253256
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG OWLS'}),0.047637974108562346,0.028049057460822167,0.01039064274358392,0.21811680572109654,7.77626150275294,1.0,0.009054442470495697,1.2430896963267837,0.9149918601290976,0.1591304347826087,0.1955528205608104,0.2942810749253256
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.049965932318873495,0.03719055189643425,0.014421985010220304,0.28863636363636364,7.761013185287995,1.0,0.012563724411261518,1.3534701506887186,0.9169680051050277,0.19828259172521467,0.26115843818857326,0.33821131158917417
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03719055189643425,0.049965932318873495,0.014421985010220304,0.3877862595419847,7.761013185287994,1.0,0.012563724411261518,1.5518012826212915,0.9048008882123797,0.19828259172521467,0.3555875928193542,0.33821131158917417
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.034805814217578925,0.05802861685214626,0.015614353849647968,0.44861337683523655,7.730899014503118,1.0,0.013594620592189095,1.708368218549214,0.9020453609570616,0.20220588235294115,0.41464609962761817,0.35884680583444806
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.05802861685214626,0.034805814217578925,0.015614353849647968,0.2690802348336595,7.730899014503118,1.0,0.013594620592189095,1.3205200239218666,0.9242838511699271,0.20220588235294115,0.2427225775569393,0.35884680583444806
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.04014308426073132,0.04014308426073132,0.012377924142630024,0.30834512022630833,7.68115170781576,1.0,0.01076645692866585,1.3877685877866317,0.9061883868026668,0.18227424749163879,0.2794187670763527,0.30834512022630833
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.04014308426073132,0.04014308426073132,0.012377924142630024,0.30834512022630833,7.68115170781576,1.0,0.01076645692866585,1.3877685877866317,0.9061883868026668,0.18227424749163879,0.2794187670763527,0.30834512022630833
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.046956620486032254,0.056665909607086076,0.02038382920735862,0.43409915356711,7.660675643911765,1.0,0.01772298959544287,1.6669600272541447,0.912301821413369,0.24488403819918142,0.4001055912257097,0.39690929622243276
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.056665909607086076,0.046956620486032254,0.02038382920735862,0.35971943887775554,7.660675643911765,1.0,0.01772298959544287,1.4884777664396556,0.9216917101494762,0.24488403819918142,0.3281726992859714,0.39690929622243276
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.047637974108562346,0.0521803315920963,0.01896434249375426,0.3980929678188319,7.629176658569388,1.0,0.016478577208393776,1.5746944589984773,0.9123886014413668,0.2345505617977528,0.3649561702045928,0.3807657439747043
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.0521803315920963,0.047637974108562346,0.01896434249375426,0.3634385201305767,7.629176658569388,1.0,0.016478577208393776,1.4961037637508228,0.9167611580887826,0.2345505617977528,0.33159716309185694,0.3807657439747043
"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LOVE BUILDING BLOCK WORD'})",frozenset({'HOME BUILDING BLOCK WORD'}),0.020724506018623665,0.06455825573472632,0.010163524869407222,0.4904109589041096,7.596409681811063,1.0,0.00882558690988104,1.8356786917033596,0.8867360301994063,0.13529856386999245,0.4552423555823477,0.323921398537367
frozenset({'HOME BUILDING BLOCK WORD'}),"frozenset({'WHITE HANGING HEART T-LIGHT HOLDER', 'LOVE BUILDING BLOCK WORD'})",0.06455825573472632,0.020724506018623665,0.010163524869407222,0.15743183817062445,7.596409681811062,1.0,0.00882558690988104,1.1622507689528443,0.9282874848466866,0.13529856386999245,0.1396004832064149,0.323921398537367
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.030320236202589144,0.04513967749261867,0.010333863275039745,0.3408239700374532,7.55042988716934,1.0,0.00896521759135485,1.4485665119856295,0.8946842477115343,0.15867480383609414,0.3096623512100628,0.28487739382375804
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.04513967749261867,0.030320236202589144,0.010333863275039745,0.22893081761006287,7.550429887169339,1.0,0.00896521759135485,1.2575781602266582,0.9085697557482062,0.15867480383609414,0.20482079633144556,0.28487739382375804
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.033499886441062915,0.049965932318873495,0.012491483079718374,0.37288135593220334,7.462711864406779,1.0,0.010817630021114277,1.5149191890050393,0.8960169192809306,0.17599999999999996,0.33989878321049277,0.31144067796610164
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.049965932318873495,0.033499886441062915,0.012491483079718374,0.25,7.462711864406779,1.0,0.010817630021114277,1.2886668180785827,0.9115467367917762,0.17599999999999996,0.22400422982023263,0.31144067796610164
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03719055189643425,0.0521803315920963,0.01436520554167613,0.38625954198473283,7.402397228982714,1.0,0.012424590211627125,1.5443330418088976,0.8983175532811313,0.19152157456472368,0.35247127858594113,0.3307793901436178
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.0521803315920963,0.03719055189643425,0.01436520554167613,0.2752992383025027,7.402397228982713,1.0,0.012424590211627125,1.3285613855963616,0.9125244564181478,0.19152157456472368,0.24730613817206332,0.3307793901436178
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.046956620486032254,0.034805814217578925,0.012094026799909154,0.25755743651753327,7.39983943221337,1.0,0.010459663390986954,1.3000253935538473,0.9074738371645821,0.17359413202933988,0.23078425624723783,0.3025144441967764
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.034805814217578925,0.046956620486032254,0.012094026799909154,0.3474714518760196,7.399839432213369,1.0,0.010459663390986954,1.4605389791051557,0.8960496709693223,0.17359413202933988,0.3153212517390799,0.3025144441967764
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.056665909607086076,0.05802861685214626,0.02413127413127413,0.42585170340681366,7.338649902544817,1.0,0.02084302977410618,1.640641257210398,0.9156195696046566,0.26645768025078376,0.3904822302833515,0.4208514877112346
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.05802861685214626,0.056665909607086076,0.02413127413127413,0.4158512720156556,7.338649902544816,1.0,0.02084302977410618,1.6148868348099799,0.9169441548771406,0.26645768025078376,0.38076156270252354,0.4208514877112346
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),0.0521803315920963,0.03429479900068135,0.013002498296615943,0.24918389553862894,7.265938357990618,1.0,0.011212984312876097,1.2862073619106869,0.909847680838947,0.17697063369397217,0.2225203885363554,0.31416148419315554
frozenset({'JUMBO BAG SCANDINAVIAN PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.03429479900068135,0.0521803315920963,0.013002498296615943,0.3791390728476821,7.265938357990617,1.0,0.011212984312876097,1.5266215459156636,0.8929966684057232,0.17697063369397217,0.34495880614589214,0.31416148419315554
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.04372019077901431,0.046672723143311376,0.01476266182148535,0.3376623376623376,7.234682592346825,1.0,0.01272212146148366,1.439337261136569,0.9011765458149498,0.1951951951951952,0.30523580053061883,0.3269820204126773
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.046672723143311376,0.04372019077901431,0.01476266182148535,0.31630170316301703,7.234682592346825,1.0,0.01272212146148366,1.3986868383979543,0.9039675631099097,0.1951951951951952,0.2850436762918333,0.3269820204126773
frozenset({'RED SPOTTY CHARLOTTE BAG'}),frozenset({'LUNCH BAG RED SPOTTY'}),0.026459232341585284,0.05377015671133318,0.010163524869407222,0.38412017167381973,7.1437428337057165,1.0,0.008740807799938606,1.5363871323084275,0.8833912106802767,0.14505672609400325,0.34912238004916374,0.2865690615496871
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'RED SPOTTY CHARLOTTE BAG'}),0.05377015671133318,0.026459232341585284,0.010163524869407222,0.1890179514255544,7.1437428337057165,1.0,0.008740807799938606,1.200446753870467,0.9088884307425158,0.14505672609400325,0.1669767969501262,0.2865690615496871
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.056665909607086076,0.03577106518282989,0.01447876447876448,0.2555110220440882,7.142952571810288,1.0,0.012451764532565057,1.2951554198486348,0.911662028480587,0.18572469045884923,0.22789189260631737,0.3301364634029965
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.03577106518282989,0.056665909607086076,0.01447876447876448,0.40476190476190477,7.142952571810287,1.0,0.012451764532565057,1.5848012718600955,0.8919063091023713,0.18572469045884923,0.3690060591469042,0.3301364634029965
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.033499886441062915,0.04513967749261867,0.01078809902339314,0.3220338983050847,7.134164801193902,1.0,0.009275924953404211,1.4084189756983874,0.8896319932718649,0.1589958158995816,0.28998400528924023,0.2805138044984543
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.04513967749261867,0.033499886441062915,0.01078809902339314,0.23899371069182387,7.134164801193901,1.0,0.009275924953404211,1.270029074841909,0.9004766480034302,0.1589958158995816,0.21261645122220668,0.2805138044984543
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.033499886441062915,0.0521803315920963,0.0124347036111742,0.3711864406779661,7.113531657475885,1.0,0.010686668428381967,1.5073142974680949,0.8892113295230616,0.1697674418604651,0.33656835758823095,0.30474447169915714
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.0521803315920963,0.033499886441062915,0.0124347036111742,0.2383025027203482,7.1135316574758845,1.0,0.010686668428381967,1.2688765776580904,0.9067366711281108,0.1697674418604651,0.2119012852726338,0.30474447169915714
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.034805814217578925,0.056665909607086076,0.013797410856234385,0.39641109298531807,6.995583336330082,1.0,0.011825107733980026,1.562875128137449,0.887958793025104,0.1776315789473684,0.36015361560475634,0.3199490334666069
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.056665909607086076,0.034805814217578925,0.013797410856234385,0.24348697394789579,6.995583336330082,1.0,0.011825107733980026,1.2758460892859023,0.908535664056443,0.1776315789473684,0.2162063995041085,0.3199490334666069
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG RED SPOTTY'}),0.04945491710197593,0.05377015671133318,0.018282988871224166,0.36969001148105624,6.875375377195737,1.0,0.015623790228504929,1.5012134672211814,0.8990140618802873,0.21524064171122992,0.33387221615387713,0.354855565402619
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.05377015671133318,0.04945491710197593,0.018282988871224166,0.34002111932418166,6.875375377195737,1.0,0.015623790228504929,1.4402659096070862,0.9031139759938727,0.21524064171122992,0.3056837676087144,0.354855565402619
frozenset({'PINK CREAM FELT CRAFT TRINKET BOX '}),frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),0.038950715421303655,0.04071087894617306,0.010844878491937316,0.2784256559766764,6.839097145134205,1.0,0.009259160631553787,1.3294390647331824,0.8883851047336947,0.1575907590759076,0.24780305729868154,0.27240669130772455
frozenset({'FELTCRAFT 6 FLOWER FRIENDS'}),frozenset({'PINK CREAM FELT CRAFT TRINKET BOX '}),0.04071087894617306,0.038950715421303655,0.010844878491937316,0.2663877266387727,6.839097145134205,1.0,0.009259160631553787,1.3100234544542304,0.8900151691460501,0.1575907590759076,0.23665488842975688,0.27240669130772455
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.04513967749261867,0.0521803315920963,0.01601181012945719,0.3547169811320755,6.797905845155728,1.0,0.01365640678993206,1.4688433457783303,0.8932153254242478,0.19692737430167598,0.3191922046185895,0.3307861293037962
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.0521803315920963,0.04513967749261867,0.01601181012945719,0.3068552774755169,6.797905845155727,1.0,0.01365640678993206,1.3775771371809786,0.8998503640843213,0.19692737430167598,0.2740878365284417,0.3307861293037962
frozenset({'RETRO SPOT TEA SET CERAMIC 11 PC '}),frozenset({'BAKING SET 9 PIECE RETROSPOT '}),0.03418124006359301,0.04343629343629344,0.010049965932318874,0.29401993355481726,6.768992248062014,1.0,0.008565259558900258,1.3549443561208268,0.8824300760270628,0.1487394957983193,0.2619623119705254,0.26269624128721253
frozenset({'BAKING SET 9 PIECE RETROSPOT '}),frozenset({'RETRO SPOT TEA SET CERAMIC 11 PC '}),0.04343629343629344,0.03418124006359301,0.010049965932318874,0.23137254901960783,6.768992248062014,1.0,0.008565259558900258,1.256549917264203,0.8909678633121825,0.1487394957983193,0.20417009602194788,0.26269624128721253
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.05615489439018851,0.047637974108562346,0.01782875312287077,0.31749241658240646,6.66469182461185,1.0,0.015153647717841915,1.3953867312690842,0.9005244057903042,0.20739762219286656,0.2833527956149372,0.3458737410683188
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.047637974108562346,0.05615489439018851,0.01782875312287077,0.37425506555423116,6.664691824611849,1.0,0.015153647717841915,1.5083543687745367,0.8924710664432259,0.20739762219286656,0.3370258205222354,0.3458737410683188
frozenset({'LUNCH BAG RED SPOTTY'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.05377015671133318,0.046956620486032254,0.016749943220531457,0.31151003167898633,6.63399598298707,1.0,0.014225078378362906,1.3842516570547967,0.897521141944703,0.19945909398242057,0.2775880058343942,0.3341105176532779
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG RED SPOTTY'}),0.046956620486032254,0.05377015671133318,0.016749943220531457,0.3567110036275695,6.633995982987069,1.0,0.014225078378362906,1.4709249631573824,0.8911045475429535,0.19945909398242057,0.3201556673200573,0.3341105176532779
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.049965932318873495,0.0521803315920963,0.016977061094708153,0.3397727272727273,6.5115095459491545,1.0,0.014369822178001092,1.4355960554198886,0.8909425553502511,0.1993333333333333,0.3034252245089123,0.3325631862696607
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.0521803315920963,0.049965932318873495,0.016977061094708153,0.3253536452665941,6.511509545949154,1.0,0.014369822178001092,1.4081956583854118,0.8930240721332535,0.1993333333333333,0.2898714081063385,0.3325631862696607
frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.03719055189643425,0.04513967749261867,0.010731319554848967,0.2885496183206107,6.39237217341207,1.0,0.009052550036471426,1.342131998374109,0.8761479784066326,0.14988104678826328,0.25491680310772413,0.26314273368860724
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG PINK WITH WHITE SPOTS'}),0.04513967749261867,0.03719055189643425,0.010731319554848967,0.23773584905660378,6.3923721734120695,1.0,0.009052550036471426,1.2630916027101233,0.8834418308759749,0.14988104678826328,0.20829178354572778,0.26314273368860724
frozenset({'CERAMIC STRAWBERRY CAKE MONEY BANK'}),frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),0.022768566886213946,0.07029298205768794,0.010163524869407222,0.44638403990024933,6.350335792183515,1.0,0.008563054405795316,1.6793356495264284,0.8621581170155893,0.12260273972602737,0.40452642669617633,0.2954860425672491
frozenset({'STRAWBERRY CERAMIC TRINKET BOX'}),frozenset({'CERAMIC STRAWBERRY CAKE MONEY BANK'}),0.07029298205768794,0.022768566886213946,0.010163524869407222,0.14458804523424879,6.350335792183515,1.0,0.008563054405795316,1.1424103061330189,0.9062295927662946,0.12260273972602737,0.12465775682212478,0.2954860425672491
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.047637974108562346,0.049965932318873495,0.014933000227117875,0.3134684147794994,6.273642864882436,1.0,0.0125527244370012,1.3838169840008074,0.8826506659376296,0.18063186813186813,0.2773610878016103,0.3061660255715679
